Product ID,Website SKU,Grace SKU,QB Match Status,Category,Family,Shape,Color,Capacity,Capacity (oz),Capacity (ml),Applicator,Cap Color,Cap Style,Neck Thread Size,Neck Thread (Web),Height with Cap,Height without Cap,Diameter,Bottle Weight (g),Case Weight (g),Case Quantity,QB Price,Web Price (1pc),Web Price (10pc),Web Price (12pc),Stock Status,Item Name,Item Description,Item Type (Web),Product Type (ML),Use Case Description,Product URL,Data Grade,Usage,Product Type,Bottle Collection,Component Group,Use Case URL
BB-LB-009-0006,LBCylAmb9LtnMtSl,LB-CYL-AMB-9ML-LPM-MSLV,Matched to QB,Lotion Bottle,Cylinder,Standard,Amber,9 ml (0.3 oz),0.3333,9,Lotion Pump,Matte Silver,Pump,17-415,17-415,96 ±1 mm,70 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.88,0.88,0.7,0.84,In Stock,Cylinder 9 ml (0.3 oz) Amber Lotion Bottle with Lotion Pump Matte Silver Cap,"Cylinder design 9ml, 1/3 oz amber glass bottle with Treatment Pump and matte silver trim plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Amber glass bottle, glass bottle with lotion pump applicator and matte silver trim cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-lotion-pump-matte-silver-trim-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0007,LBCylBlu9LtnBlk,LB-CYL-BLU-9ML-LPM-BLK,Matched to QB,Lotion Bottle,Cylinder,Standard,Blue,9 ml (0.3 oz),0.3333,9,Lotion Pump,Black,Pump,17-415,17-415,96 ±1 mm,70 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.93,0.93,0.73,0.88,In Stock,Cylinder 9 ml (0.3 oz) Blue Lotion Bottle with Lotion Pump Black Cap,"Cylinder design 9ml, 1/3 oz Cobalt blue glass bottle with Treatment Pump and black trim and plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Cobalt blue glass bottle with lotion pump applicator and black trim and cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-lotion-pump-black-trim-and-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0008,LBCylBlu9LtnGl,LB-CYL-BLU-9ML-LPM-GLD,Matched to QB,Lotion Bottle,Cylinder,Standard,Blue,9 ml (0.3 oz),0.3333,9,Lotion Pump,Gold,Screw Cap,17-415,17-415,96 ±1 mm,70 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.93,0.93,0.73,0.88,In Stock,Cylinder 9 ml (0.3 oz) Blue Lotion Bottle with Lotion Pump Gold Cap,"Cylinder design 9ml, 1/3 oz Cobalt blue glass bottle with Treatment Pump and gold trim and plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Cobalt blue glass bottle with lotion pump applicator and gold trim and cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-lotion-pump-gold-trim-and-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0009,LBCylBlu9LtnMattSl,LB-CYL-BLU-9ML-LPM-MSLV,Matched to QB,Lotion Bottle,Cylinder,Standard,Blue,9 ml (0.3 oz),0.3333,9,Lotion Pump,Matte Silver,Pump,17-415,17-415,96 ±1 mm,70 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.93,0.93,0.73,0.88,In Stock,Cylinder 9 ml (0.3 oz) Blue Lotion Bottle with Lotion Pump Matte Silver Cap,"Cylinder design 9ml, 1/3 oz Cobalt blue glass bottle with Treatment Pump and matte silver trim plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Cobalt blue glass bottle with lotion pump applicator and matte silver trim cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-lotion-pump-matte-silver-trim-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0010,LBCylFrst9LtnBlk,LB-CYL-FRS-9ML-LPM-BLK,Matched to QB,Lotion Bottle,Cylinder,Standard,Frosted,9 ml (0.3 oz),0.3333,9,Lotion Pump,Black,Pump,17-415,17-415,94 ±1 mm,74 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.98,0.98,0.78,0.93,In Stock,Cylinder 9 ml (0.3 oz) Frosted Lotion Bottle with Lotion Pump Black Cap,"Cylinder design 9ml, 1/3 oz frosted glass bottle with Treatment Pump and black trim and plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Frosted glass bottle, glass bottle with lotion pump applicator and black trim and cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-lotion-pump-black-trim-and-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0011,LBCylFrst9LtnGl,LB-CYL-FRS-9ML-LPM-GLD,Matched to QB,Lotion Bottle,Cylinder,Standard,Frosted,9 ml (0.3 oz),0.3333,9,Lotion Pump,Gold,Screw Cap,17-415,17-415,94 ±1 mm,74 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.98,0.98,0.78,0.93,In Stock,Cylinder 9 ml (0.3 oz) Frosted Lotion Bottle with Lotion Pump Gold Cap,"Cylinder design 9ml, 1/3 oz frosted glass bottle with Treatment Pump and gold trim and plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Frosted glass bottle, glass bottle with lotion pump applicator and gold trim and cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-lotion-pump-gold-trim-and-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0012,LBCylFrst9LtnMtSl,LB-CYL-FRS-9ML-LPM-MSLV,Matched to QB,Lotion Bottle,Cylinder,Standard,Frosted,9 ml (0.3 oz),0.3333,9,Lotion Pump,Matte Silver,Pump,17-415,17-415,94 ±1 mm,74 ±1 mm,20 ±0.5 mm,30.14,21684.27,724,0.98,0.98,0.78,0.93,In Stock,Cylinder 9 ml (0.3 oz) Frosted Lotion Bottle with Lotion Pump Matte Silver Cap,"Cylinder design 9ml, 1/3 oz frosted glass bottle with Treatment Pump and matte silver trim plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Frosted glass bottle, glass bottle with lotion pump applicator and matte silver trim cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-lotion-pump-matte-silver-trim-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0013,LBCylSwrl9LtnBlk,LB-CYL-BLK-9ML-LPM-BLK,Matched to QB,Lotion Bottle,Cylinder,Standard,Black,9 ml (0.3 oz),0.3333,9,Lotion Pump,Black,Pump,17-415,17-415,87 ±1 mm,74 ±1 mm,21 ±0.5 mm,30.14,21684.27,724,1,1,0.79,0.95,In Stock,Cylinder 9 ml (0.3 oz) Black Lotion Bottle with Lotion Pump Black Cap,"Cylinder 9ml, 1/3 oz glass bottle with Treatment Pump and black trim and plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Swirl glass bottle, glass bottle with lotion pump applicator and black trim and cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-lotion-pump-black-trim-and-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0014,LBCylSwrl9LtnGl,LB-CYL-CLR-9ML-LPM-GLD,Matched to QB,Lotion Bottle,Cylinder,Standard,Clear,9 ml (0.3 oz),0.3333,9,Lotion Pump,Gold,Screw Cap,17-415,17-415,87 ±1 mm,74 ±1 mm,21 ±0.5 mm,30.14,21684.27,724,1,1,0.79,0.95,In Stock,Cylinder 9 ml (0.3 oz) Clear Lotion Bottle with Lotion Pump Gold Cap,"Cylinder 9ml, 1/3 oz glass bottle with Treatment Pump and gold trim and plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Swirl glass bottle, glass bottle with lotion pump applicator and gold trim and cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-lotion-pump-gold-trim-and-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-009-0015,LBCylSwrl9LtnMtSl,LB-CYL-CLR-9ML-LPM-MSLV,Matched to QB,Lotion Bottle,Cylinder,Standard,Clear,9 ml (0.3 oz),0.3333,9,Lotion Pump,Matte Silver,Pump,17-415,17-415,87 ±1 mm,74 ±1 mm,21 ±0.5 mm,30.14,21684.27,724,1,1,0.79,0.95,In Stock,Cylinder 9 ml (0.3 oz) Clear Lotion Bottle with Lotion Pump Matte Silver Cap,"Cylinder 9ml, 1/3 oz glass bottle with Treatment Pump and matte silver trim plastic overcap.",Lotion Bottles,Lotion Bottle,"Wholesale Distributor of glass bottles and containers For use with perfume, fragrance oil, essential oil, or aromatherapy. Swirl glass bottle, glass bottle with lotion pump applicator and matte silver trim cap, cap acity: 9ml, (1/3)oz",https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-lotion-pump-matte-silver-trim-cap,A,Lotion & Body Care,Lotion Bottle,Cylinder Collection,N/A,
BB-LB-100-0022,LBDiva100LtnClOvrCap,LB-DVA-CLR-100ML-LPM-COCP,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Clear Overcap,Pump,18-415,18-415,139 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Clear Overcap Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withwith a matte silver collar treatment pump and clear overcap..",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-100-0023,LBDiva100LtnCu,LB-DVA-CLR-100ML-LPM-CPR,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Copper,Pump,18-415,18-415,138 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Copper Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withmatte copper lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-copper-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-100-0024,LBDiva100LtnMtGl,LB-DVA-CLR-100ML-LPM-MGLD,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Matte Gold,Screw Cap,18-415,18-415,138 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Matte Gold Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withmatte gold lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-gold-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-100-0025,LBDiva100LtnMtSl,LB-DVA-CLR-100ML-LPM-MSLV,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Matte Silver,Pump,18-415,18-415,138 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Matte Silver Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withmatte silver lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-silver-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-100-0026,LBDiva100LtnShnBlk,LB-DVA-CLR-100ML-LPM-SBLK,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Shiny Black,Pump,18-415,18-415,138 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Shiny Black Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withshiny black lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-shiny-black-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-100-0027,LBDiva100LtnShnGl,LB-DVA-CLR-100ML-LPM-SGLD,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Shiny Gold,Screw Cap,18-415,18-415,138 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Shiny Gold Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withshiny gold lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-100-0028,LBDiva100LtnShnSl,LB-DVA-CLR-100ML-LPM-SSLV,Matched to QB,Lotion Bottle,Diva,Standard,Clear,100 ml (3.38 oz),3.5,100,Lotion Pump,Shiny Silver,Pump,18-415,18-415,138 ±2 mm,113 ±2 mm,64 ±1 mm,85,25107,280,3.45,3.45,2.73,3.28,In Stock,Diva 100 ml (3.38 oz) Clear Lotion Bottle with Lotion Pump Shiny Silver Cap,"Divadesign100 ml,  3 1/2oz Clear glass bottle  withshiny silver lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0003,LBDiva30LtnClOvrCap,LB-DVA-CLR-30ML-LPM-COCP,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Clear Overcap,Pump,18-415,18-415,107 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Clear Overcap Cap,"Divadesign30 ml,  1oz Clear glass bottle  withwith a matte silver collar treatment pump and clear overcap..",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0004,LBDiva30LtnCu,LB-DVA-CLR-30ML-LPM-CPR,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Copper,Pump,18-415,18-415,104 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Copper Cap,"Divadesign30 ml,  1oz Clear glass bottle  withmatte copper lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-matte-copper-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0005,LBDiva30LtnMtGl,LB-DVA-CLR-30ML-LPM-MGLD,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Matte Gold,Screw Cap,18-415,18-415,104 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Matte Gold Cap,"Divadesign30 ml,  1oz Clear glass bottle  withmatte gold lotion pump00.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-matte-gold-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0006,LBDiva30LtnMtSl,LB-DVA-CLR-30ML-LPM-MSLV,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Matte Silver,Pump,18-415,18-415,104 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Matte Silver Cap,"Divadesign30 ml,  1oz Clear glass bottle  withmatte silver lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-matte-silver-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0007,LBDiva30LtnShnBlk,LB-DVA-CLR-30ML-LPM-SBLK,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Shiny Black,Pump,18-415,18-415,104 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Shiny Black Cap,"Divadesign30 ml,  1oz Clear glass bottle  withshiny black lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-shiny-black-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0008,LBDiva30LtnShnGl,LB-DVA-CLR-30ML-LPM-SGLD,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Shiny Gold,Screw Cap,18-415,18-415,104 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Shiny Gold Cap,"Divadesign30 ml,  1oz Clear glass bottle  withshiny gold lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-030-0009,LBDiva30LtnShnSl,LB-DVA-CLR-30ML-LPM-SSLV,Matched to QB,Lotion Bottle,Diva,Standard,Clear,30 ml (1.01 oz),1,30,Lotion Pump,Shiny Silver,Pump,18-415,18-415,104 ±2 mm,81 ±1 mm,43 ±0.5 mm,85,25107,280,3.05,3.05,2.42,2.9,In Stock,Diva 30 ml (1.01 oz) Clear Lotion Bottle with Lotion Pump Shiny Silver Cap,"Divadesign30 ml,  1oz Clear glass bottle  withshiny silver lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0001,LBDiva46LtnClOvrCap,LB-DVA-CLR-46ML-LPM-COCP,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Clear Overcap,Pump,18-415,18-415,116 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Clear Overcap Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withwith a matte silver collar treatment pump and clear overcap..",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0002,LBDiva46LtnCu,LB-DVA-CLR-46ML-LPM-CPR,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Copper,Pump,18-415,18-415,113 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Copper Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withmatte copper lotion pump0.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-copper-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0003,LBDiva46LtnMtGl,LB-DVA-CLR-46ML-LPM-MGLD,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Matte Gold,Screw Cap,18-415,18-415,113 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Matte Gold Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withmatte gold lotion pump00.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-gold-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0004,LBDiva46LtnMtSl,LB-DVA-CLR-46ML-LPM-MSLV,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Matte Silver,Pump,18-415,18-415,113 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Matte Silver Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withmatte silver lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-silver-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0005,LBDiva46LtnShnBlk,LB-DVA-CLR-46ML-LPM-SBLK,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Shiny Black,Pump,18-415,18-415,113 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Shiny Black Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withshiny black lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-black-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0006,LBDiva46LtnShnGl,LB-DVA-CLR-46ML-LPM-SGLD,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Shiny Gold,Screw Cap,18-415,18-415,113 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Shiny Gold Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withshiny gold lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0007,LBDiva46LtnShnSl,LB-DVA-CLR-46ML-LPM-SSLV,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.64,46,Lotion Pump,Shiny Silver,Pump,18-415,18-415,113 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.25,3.25,2.58,3.09,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle with Lotion Pump Shiny Silver Cap,"Divadesign46 ml,  1.64oz Clear glass bottle  withshiny silver lotion pump.",Lotion Bottles,Lotion Bottle,"For use with lotions, moisturizer, and serums.",https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,A,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,
BB-LB-046-0008,LBDivaFrst46LtnClOvrCap,LB-DVA-CLR-46ML-T,Matched to QB,Lotion Bottle,Diva,Standard,Clear,46 ml (1.56 oz),1.56,46,Pump,Clear,Tall,N/A,18-415,116 ±2 mm,89 ±1 mm,49 ±0.5 mm,85,25107,280,3.75,3.75,2.97,3.56,In Stock,Diva 46 ml (1.56 oz) Clear Lotion Bottle Tall Cap,"Diva design 46 ml, 1.64oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap.",Lotion Bottles,Lotion Bottle,,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,C — no applicator; no cap color; no thread,Lotion & Body Care,Lotion Bottle,Diva Collection,N/A,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap
